,Date,Region,TotalInfected,NewInfected,Recovered,NewRecovered,Deceased,NewDeceased
12786,2020-12-25,Tripura,184,-8.0,32657,17.0,384,0.0
12787,2020-12-25,Uttarakhand,5331,-176.0,81587,601.0,1458,11.0
12788,2020-12-25,Uttar Pradesh,16099,-279.0,554202,1183.0,8267,22.0
12789,2020-12-25,West Bengal,15193,-496.0,518516,2054.0,9505,32.0
12790,2020-12-26,Andaman and Nicobar Islands,69,5.0,4781,6.0,62,0.0
12791,2020-12-26,Andhra Pradesh,3861,-1.0,869478,354.0,7091,2.0
12792,2020-12-26,Arunachal Pradesh,168,-16.0,16454,16.0,56,0.0
12793,2020-12-26,Assam,3422,-34.0,211381,95.0,1033,0.0
12794,2020-12-26,Bihar,5504,70.0,242068,522.0,1373,2.0
12795,2020-12-26,Chandigarh,345,-16.0,18686,52.0,314,0.0
12796,2020-12-26,Chhattisgarh,14759,-394.0,255257,1233.0,3263,14.0
12797,2020-12-26,Dadra and Nagar Haveli and Daman and Diu,11,3.0,3357,0.0,2,0.0
12798,2020-12-26,Delhi,7267,-642.0,603758,1370.0,10414,30.0
12799,2020-12-26,Goa,980,-21.0,48826,101.0,728,0.0
12800,2020-12-26,Gujarat,10631,-210.0,225206,1114.0,4268,6.0
12801,2020-12-26,Haryana,4750,-233.0,252545,637.0,2858,4.0
12802,2020-12-26,Himachal Pradesh,4347,-334.0,48809,623.0,902,3.0
12803,2020-12-26,Jammu and Kashmir,3414,-126.0,114353,409.0,1861,1.0
12804,2020-12-26,Jharkhand,1587,-8.0,111351,176.0,1016,0.0
12805,2020-12-26,Karnataka,13527,-102.0,888917,1102.0,12044,5.0
12806,2020-12-26,Kerala,64203,875.0,664951,4506.0,2930,16.0
12807,2020-12-26,Ladakh,209,-37.0,9020,51.0,126,0.0
12808,2020-12-26,Madhya Pradesh,10461,-215.0,222403,1234.0,3536,12.0
12809,2020-12-26,Maharashtra,57955,1933.0,1806298,1427.0,49129,71.0
12810,2020-12-26,Manipur,1352,-10.0,26247,74.0,344,3.0
12811,2020-12-26,Meghalaya,294,11.0,12940,18.0,135,0.0
12812,2020-12-26,Mizoram,134,-12.0,4036,12.0,8,0.0
12813,2020-12-26,Nagaland,274,-31.0,11544,36.0,77,0.0
12814,2020-12-26,Odisha,2636,-84.0,323378,406.0,1853,3.0
12815,2020-12-26,Puducherry,349,-15.0,36936,44.0,629,0.0
12816,2020-12-26,Punjab,4707,-105.0,154845,412.0,5269,9.0
12817,2020-12-26,Rajasthan,11700,29.0,289375,987.0,2657,7.0
12818,2020-12-26,Sikkim,417,-3.0,5142,23.0,125,0.0
12819,2020-12-26,Tamil Nadu,9129,-88.0,790965,1103.0,12048,12.0
12820,2020-12-26,Telengana,6618,-221.0,276244,536.0,1529,2.0
12821,2020-12-26,Tripura,169,-15.0,32672,15.0,385,1.0
12822,2020-12-26,Uttarakhand,5510,179.0,81871,284.0,1463,5.0
12823,2020-12-26,Uttar Pradesh,16159,60.0,555544,1342.0,8279,12.0
12824,2020-12-26,West Bengal,14749,-444.0,520470,1954.0,9536,31.0
12825,2020-12-26,Andaman and Nicobar Islands,69,5.0,4781,6.0,62,0.0
12826,2020-12-26,Andhra Pradesh,3861,-1.0,869478,354.0,7091,2.0
12827,2020-12-26,Arunachal Pradesh,168,-16.0,16454,16.0,56,0.0
12828,2020-12-26,Assam,3422,-34.0,211381,95.0,1033,0.0
12829,2020-12-26,Bihar,5504,70.0,242068,522.0,1373,2.0
12830,2020-12-26,Chandigarh,345,-16.0,18686,52.0,314,0.0
12831,2020-12-26,Chhattisgarh,14759,-394.0,255257,1233.0,3263,14.0
12832,2020-12-26,Dadra and Nagar Haveli and Daman and Diu,11,3.0,3357,0.0,2,0.0
12833,2020-12-26,Delhi,7267,-642.0,603758,1370.0,10414,30.0
12834,2020-12-26,Goa,980,-21.0,48826,101.0,728,0.0
12835,2020-12-26,Gujarat,10631,-210.0,225206,1114.0,4268,6.0
12836,2020-12-26,Haryana,4750,-233.0,252545,637.0,2858,4.0
12837,2020-12-26,Himachal Pradesh,4347,-334.0,48809,623.0,902,3.0
12838,2020-12-26,Jammu and Kashmir,3414,-126.0,114353,409.0,1861,1.0
12839,2020-12-26,Jharkhand,1587,-8.0,111351,176.0,1016,0.0
12840,2020-12-26,Karnataka,13527,-102.0,888917,1102.0,12044,5.0
12841,2020-12-26,Kerala,64203,875.0,664951,4506.0,2930,16.0
12842,2020-12-26,Ladakh,209,-37.0,9020,51.0,126,0.0
12843,2020-12-26,Madhya Pradesh,10461,-215.0,222403,1234.0,3536,12.0
12844,2020-12-26,Maharashtra,57955,1933.0,1806298,1427.0,49129,71.0
12845,2020-12-26,Manipur,1352,-10.0,26247,74.0,344,3.0
12846,2020-12-26,Meghalaya,294,11.0,12940,18.0,135,0.0
12847,2020-12-26,Mizoram,134,-12.0,4036,12.0,8,0.0
12848,2020-12-26,Nagaland,274,-31.0,11544,36.0,77,0.0
12849,2020-12-26,Odisha,2636,-84.0,323378,406.0,1853,3.0
12850,2020-12-26,Puducherry,349,-15.0,36936,44.0,629,0.0
12851,2020-12-26,Punjab,4707,-105.0,154845,412.0,5269,9.0
12852,2020-12-26,Rajasthan,11700,29.0,289375,987.0,2657,7.0
12853,2020-12-26,Sikkim,417,-3.0,5142,23.0,125,0.0
12854,2020-12-26,Tamil Nadu,9129,-88.0,790965,1103.0,12048,12.0
12855,2020-12-26,Telengana,6618,-221.0,276244,536.0,1529,2.0
12856,2020-12-26,Tripura,169,-15.0,32672,15.0,385,1.0
12857,2020-12-26,Uttarakhand,5510,179.0,81871,284.0,1463,5.0
12858,2020-12-26,Uttar Pradesh,16159,60.0,555544,1342.0,8279,12.0
12859,2020-12-26,West Bengal,14749,-444.0,520470,1954.0,9536,31.0
12860,2020-12-27,Andaman and Nicobar Islands,61,-8.0,4789,8.0,62,0.0
12861,2020-12-27,Andhra Pradesh,3700,-161.0,869920,442.0,7092,1.0
12862,2020-12-27,Arunachal Pradesh,154,-14.0,16477,23.0,56,0.0
12863,2020-12-27,Assam,3389,-33.0,211486,105.0,1035,2.0
12864,2020-12-27,Bihar,5257,-247.0,242767,699.0,1379,6.0
12865,2020-12-27,Chandigarh,354,9.0,18754,68.0,315,1.0
12866,2020-12-27,Chhattisgarh,14028,-731.0,257021,1764.0,3275,12.0
12867,2020-12-27,Dadra and Nagar Haveli and Daman and Diu,8,-3.0,3362,5.0,2,0.0
12868,2020-12-27,Delhi,6911,-356.0,604746,988.0,10437,23.0
12869,2020-12-27,Goa,951,-29.0,48913,87.0,731,3.0
12870,2020-12-27,Gujarat,10512,-119.0,226208,1002.0,4275,7.0
12871,2020-12-27,Haryana,4535,-215.0,253145,600.0,2865,7.0
12872,2020-12-27,Himachal Pradesh,4291,-56.0,49076,267.0,913,11.0
12873,2020-12-27,Jammu and Kashmir,3288,-126.0,114722,369.0,1867,6.0
12874,2020-12-27,Jharkhand,1598,11.0,111530,179.0,1018,2.0
12875,2020-12-27,Karnataka,13413,-114.0,889881,964.0,12051,7.0
12876,2020-12-27,Kerala,63927,-276.0,668733,3782.0,2951,21.0
12877,2020-12-27,Ladakh,217,8.0,9051,31.0,126,0.0
12878,2020-12-27,Madhya Pradesh,10329,-132.0,223532,1129.0,3545,9.0
12879,2020-12-27,Maharashtra,59223,1268.0,1807824,1526.0,49189,60.0
12880,2020-12-27,Manipur,1301,-51.0,26331,84.0,344,0.0
12881,2020-12-27,Meghalaya,248,-46.0,12985,45.0,138,3.0
12882,2020-12-27,Mizoram,128,-6.0,4046,10.0,8,0.0
12883,2020-12-27,Nagaland,274,0.0,11545,1.0,78,1.0
12884,2020-12-27,Odisha,2595,-41.0,323749,371.0,1857,4.0
12885,2020-12-27,Puducherry,355,6.0,36962,26.0,630,1.0
12886,2020-12-27,Punjab,4436,-271.0,155409,564.0,5281,12.0
12887,2020-12-27,Rajasthan,11488,-212.0,290365,990.0,2664,7.0
12888,2020-12-27,Sikkim,517,100.0,5157,15.0,125,0.0
12889,2020-12-27,Tamil Nadu,9039,-90.0,792063,1098.0,12059,11.0
12890,2020-12-27,Telengana,6579,-39.0,276753,509.0,1531,2.0
12891,2020-12-27,Tripura,157,-12.0,32695,23.0,385,0.0
12892,2020-12-27,Uttarakhand,5444,-66.0,82298,427.0,1476,13.0
12893,2020-12-27,Uttar Pradesh,15875,-284.0,556912,1368.0,8293,14.0
12894,2020-12-27,West Bengal,14108,-641.0,522331,1861.0,9569,33.0
12895,2020-12-27,Andaman and Nicobar Islands,61,-8.0,4789,8.0,62,0.0
12896,2020-12-27,Andhra Pradesh,3700,-161.0,869920,442.0,7092,1.0
12897,2020-12-27,Arunachal Pradesh,154,-14.0,16477,23.0,56,0.0
12898,2020-12-27,Assam,3389,-33.0,211486,105.0,1035,2.0
12899,2020-12-27,Bihar,5257,-247.0,242767,699.0,1379,6.0
12900,2020-12-27,Chandigarh,354,9.0,18754,68.0,315,1.0
12901,2020-12-27,Chhattisgarh,14028,-731.0,257021,1764.0,3275,12.0
12902,2020-12-27,Dadra and Nagar Haveli and Daman and Diu,8,-3.0,3362,5.0,2,0.0
12903,2020-12-27,Delhi,6911,-356.0,604746,988.0,10437,23.0
12904,2020-12-27,Goa,951,-29.0,48913,87.0,731,3.0
12905,2020-12-27,Gujarat,10512,-119.0,226208,1002.0,4275,7.0
12906,2020-12-27,Haryana,4535,-215.0,253145,600.0,2865,7.0
12907,2020-12-27,Himachal Pradesh,4291,-56.0,49076,267.0,913,11.0
12908,2020-12-27,Jammu and Kashmir,3288,-126.0,114722,369.0,1867,6.0
12909,2020-12-27,Jharkhand,1598,11.0,111530,179.0,1018,2.0
12910,2020-12-27,Karnataka,13413,-114.0,889881,964.0,12051,7.0
12911,2020-12-27,Kerala,63927,-276.0,668733,3782.0,2951,21.0
12912,2020-12-27,Ladakh,217,8.0,9051,31.0,126,0.0
12913,2020-12-27,Madhya Pradesh,10329,-132.0,223532,1129.0,3545,9.0
12914,2020-12-27,Maharashtra,59223,1268.0,1807824,1526.0,49189,60.0
12915,2020-12-27,Manipur,1301,-51.0,26331,84.0,344,0.0
12916,2020-12-27,Meghalaya,248,-46.0,12985,45.0,138,3.0
12917,2020-12-27,Mizoram,128,-6.0,4046,10.0,8,0.0
12918,2020-12-27,Nagaland,274,0.0,11545,1.0,78,1.0
12919,2020-12-27,Odisha,2595,-41.0,323749,371.0,1857,4.0
12920,2020-12-27,Puducherry,355,6.0,36962,26.0,630,1.0
12921,2020-12-27,Punjab,4436,-271.0,155409,564.0,5281,12.0
12922,2020-12-27,Rajasthan,11488,-212.0,290365,990.0,2664,7.0
12923,2020-12-27,Sikkim,517,100.0,5157,15.0,125,0.0
12924,2020-12-27,Tamil Nadu,9039,-90.0,792063,1098.0,12059,11.0
12925,2020-12-27,Telengana,6579,-39.0,276753,509.0,1531,2.0
12926,2020-12-27,Tripura,157,-12.0,32695,23.0,385,0.0
12927,2020-12-27,Uttarakhand,5444,-66.0,82298,427.0,1476,13.0
12928,2020-12-27,Uttar Pradesh,15875,-284.0,556912,1368.0,8293,14.0
12929,2020-12-27,West Bengal,14108,-641.0,522331,1861.0,9569,33.0
12930,2020-12-28,Andaman and Nicobar Islands,64,3.0,4798,9.0,62,0.0
12931,2020-12-28,Andhra Pradesh,3625,-75.0,870342,422.0,7094,2.0
12932,2020-12-28,Arunachal Pradesh,130,-24.0,16503,26.0,56,0.0
12933,2020-12-28,Assam,3356,-33.0,211546,60.0,1037,2.0
12934,2020-12-28,Bihar,5068,-189.0,243461,694.0,1383,4.0
12935,2020-12-28,Chandigarh,361,7.0,18810,56.0,315,0.0
12936,2020-12-28,Chhattisgarh,13701,-327.0,258155,1134.0,3293,18.0
12937,2020-12-28,Dadra and Nagar Haveli and Daman and Diu,9,1.0,3362,0.0,2,0.0
12938,2020-12-28,Delhi,6713,-198.0,605685,939.0,10453,16.0
12939,2020-12-28,Goa,944,-7.0,48992,79.0,731,0.0
12940,2020-12-28,Gujarat,10435,-77.0,227128,920.0,4282,7.0
12941,2020-12-28,Haryana,4268,-267.0,253765,620.0,2874,9.0
12942,2020-12-28,Himachal Pradesh,3834,-457.0,49685,609.0,919,6.0
12943,2020-12-28,Jammu and Kashmir,3284,-4.0,114986,264.0,1867,0.0
12944,2020-12-28,Jharkhand,1585,-13.0,111664,134.0,1019,1.0
12945,2020-12-28,Karnataka,13099,-314.0,891095,1214.0,12062,11.0
12946,2020-12-28,Kerala,65344,1417.0,672196,3463.0,2976,25.0
12947,2020-12-28,Ladakh,208,-9.0,9072,21.0,126,0.0
12948,2020-12-28,Madhya Pradesh,10097,-232.0,224692,1160.0,3563,18.0
12949,2020-12-28,Maharashtra,60347,1124.0,1809948,2124.0,49255,66.0
12950,2020-12-28,Manipur,1277,-24.0,26404,73.0,348,4.0
12951,2020-12-28,Meghalaya,226,-22.0,13012,27.0,138,0.0
12952,2020-12-28,Mizoram,127,-1.0,4049,3.0,8,0.0
12953,2020-12-28,Nagaland,251,-23.0,11568,23.0,78,0.0
12954,2020-12-28,Odisha,2575,-20.0,324068,319.0,1861,4.0
12955,2020-12-28,Puducherry,359,4.0,37005,43.0,631,1.0
12956,2020-12-28,Punjab,4214,-222.0,155892,483.0,5299,18.0
12957,2020-12-28,Rajasthan,11157,-331.0,291533,1168.0,2670,6.0
12958,2020-12-28,Sikkim,547,30.0,5173,16.0,125,0.0
12959,2020-12-28,Tamil Nadu,8947,-92.0,793154,1091.0,12069,10.0
12960,2020-12-28,Telengana,6231,-348.0,277304,551.0,1533,2.0
12961,2020-12-28,Tripura,148,-9.0,32711,16.0,385,0.0
12962,2020-12-28,Uttarakhand,5625,181.0,82537,239.0,1483,7.0
12963,2020-12-28,Uttar Pradesh,15371,-504.0,558303,1391.0,8306,13.0
12964,2020-12-28,West Bengal,13774,-334.0,524071,1740.0,9598,29.0
12965,2020-12-28,Andaman and Nicobar Islands,64,3.0,4798,9.0,62,0.0
12966,2020-12-28,Andhra Pradesh,3625,-75.0,870342,422.0,7094,2.0
12967,2020-12-28,Arunachal Pradesh,130,-24.0,16503,26.0,56,0.0
12968,2020-12-28,Assam,3356,-33.0,211546,60.0,1037,2.0
12969,2020-12-28,Bihar,5068,-189.0,243461,694.0,1383,4.0
12970,2020-12-28,Chandigarh,361,7.0,18810,56.0,315,0.0
12971,2020-12-28,Chhattisgarh,13701,-327.0,258155,1134.0,3293,18.0
12972,2020-12-28,Dadra and Nagar Haveli and Daman and Diu,9,1.0,3362,0.0,2,0.0
12973,2020-12-28,Delhi,6713,-198.0,605685,939.0,10453,16.0
12974,2020-12-28,Goa,944,-7.0,48992,79.0,731,0.0
12975,2020-12-28,Gujarat,10435,-77.0,227128,920.0,4282,7.0
12976,2020-12-28,Haryana,4268,-267.0,253765,620.0,2874,9.0
12977,2020-12-28,Himachal Pradesh,3834,-457.0,49685,609.0,919,6.0
12978,2020-12-28,Jammu and Kashmir,3284,-4.0,114986,264.0,1867,0.0
12979,2020-12-28,Jharkhand,1585,-13.0,111664,134.0,1019,1.0
12980,2020-12-28,Karnataka,13099,-314.0,891095,1214.0,12062,11.0
12981,2020-12-28,Kerala,65344,1417.0,672196,3463.0,2976,25.0
12982,2020-12-28,Ladakh,208,-9.0,9072,21.0,126,0.0
12983,2020-12-28,Madhya Pradesh,10097,-232.0,224692,1160.0,3563,18.0
12984,2020-12-28,Maharashtra,60347,1124.0,1809948,2124.0,49255,66.0
12985,2020-12-28,Manipur,1277,-24.0,26404,73.0,348,4.0
12986,2020-12-28,Meghalaya,226,-22.0,13012,27.0,138,0.0
12987,2020-12-28,Mizoram,127,-1.0,4049,3.0,8,0.0
12988,2020-12-28,Nagaland,251,-23.0,11568,23.0,78,0.0
12989,2020-12-28,Odisha,2575,-20.0,324068,319.0,1861,4.0
12990,2020-12-28,Puducherry,359,4.0,37005,43.0,631,1.0
12991,2020-12-28,Punjab,4214,-222.0,155892,483.0,5299,18.0
12992,2020-12-28,Rajasthan,11157,-331.0,291533,1168.0,2670,6.0
12993,2020-12-28,Sikkim,547,30.0,5173,16.0,125,0.0
12994,2020-12-28,Tamil Nadu,8947,-92.0,793154,1091.0,12069,10.0
12995,2020-12-28,Telengana,6231,-348.0,277304,551.0,1533,2.0
12996,2020-12-28,Tripura,148,-9.0,32711,16.0,385,0.0
12997,2020-12-28,Uttarakhand,5625,181.0,82537,239.0,1483,7.0
12998,2020-12-28,Uttar Pradesh,15371,-504.0,558303,1391.0,8306,13.0
12999,2020-12-28,West Bengal,13774,-334.0,524071,1740.0,9598,29.0
13000,2020-12-29,Andaman and Nicobar Islands,64,0.0,4803,5.0,62,0.0
13001,2020-12-29,Andhra Pradesh,3423,-202.0,870752,410.0,7098,4.0
13002,2020-12-29,Arunachal Pradesh,119,-11.0,16521,18.0,56,0.0
13003,2020-12-29,Assam,3323,-33.0,211636,90.0,1038,1.0
13004,2020-12-29,Bihar,4928,-140.0,244076,615.0,1386,3.0
13005,2020-12-29,Chandigarh,379,18.0,18856,46.0,316,1.0
13006,2020-12-29,Chhattisgarh,12962,-739.0,260056,1901.0,3319,26.0
13007,2020-12-29,Dadra and Nagar Haveli and Daman and Diu,9,0.0,3363,1.0,2,0.0
13008,2020-12-29,Delhi,6297,-416.0,606644,959.0,10474,21.0
13009,2020-12-29,Goa,955,11.0,49083,91.0,734,3.0
13010,2020-12-29,Gujarat,10223,-212.0,228144,1016.0,4288,6.0
13011,2020-12-29,Haryana,4040,-228.0,254336,571.0,2882,8.0
13012,2020-12-29,Himachal Pradesh,3680,-154.0,50079,394.0,921,2.0
13013,2020-12-29,Jammu and Kashmir,3157,-127.0,115261,275.0,1875,8.0
13014,2020-12-29,Jharkhand,1582,-3.0,111818,154.0,1020,1.0
13015,2020-12-29,Karnataka,12566,-533.0,892273,1178.0,12070,8.0
13016,2020-12-29,Kerala,64205,-1139.0,676368,4172.0,2990,14.0
13017,2020-12-29,Ladakh,197,-11.0,9088,16.0,126,0.0
13018,2020-12-29,Madhya Pradesh,9874,-223.0,225782,1090.0,3572,9.0
13019,2020-12-29,Maharashtra,58294,-2053.0,1814449,4501.0,49305,50.0
13020,2020-12-29,Manipur,1234,-43.0,26478,74.0,348,0.0
13021,2020-12-29,Meghalaya,199,-27.0,13042,30.0,138,0.0
13022,2020-12-29,Mizoram,114,-13.0,4068,19.0,8,0.0
13023,2020-12-29,Nagaland,243,-8.0,11589,21.0,79,1.0
13024,2020-12-29,Odisha,2482,-93.0,324392,324.0,1864,3.0
13025,2020-12-29,Puducherry,357,-2.0,37040,35.0,631,0.0
13026,2020-12-29,Punjab,4014,-200.0,156342,450.0,5312,13.0
13027,2020-12-29,Rajasthan,10742,-415.0,292739,1206.0,2677,7.0
13028,2020-12-29,Sikkim,531,-16.0,5188,15.0,126,1.0
13029,2020-12-29,Tamil Nadu,8867,-80.0,794228,1074.0,12080,11.0
13030,2020-12-29,Telengana,5999,-232.0,277931,627.0,1535,2.0
13031,2020-12-29,Tripura,140,-8.0,32721,10.0,385,0.0
13032,2020-12-29,Uttarakhand,5511,-114.0,82850,313.0,1489,6.0
13033,2020-12-29,Uttar Pradesh,14710,-661.0,559888,1585.0,8322,16.0
13034,2020-12-29,West Bengal,13161,-613.0,525685,1614.0,9625,27.0
13035,2020-12-30,Andaman and Nicobar Islands,63,-1.0,4811,8.0,62,0.0
13036,2020-12-30,Andhra Pradesh,3383,-40.0,871116,364.0,7100,2.0
13037,2020-12-30,Arunachal Pradesh,115,-4.0,16538,17.0,56,0.0
13038,2020-12-30,Assam,3300,-23.0,211723,87.0,1040,2.0
13039,2020-12-30,Bihar,4940,12.0,244599,523.0,1389,3.0
13040,2020-12-30,Chandigarh,362,-17.0,18937,81.0,316,0.0
13041,2020-12-30,Chhattisgarh,12472,-490.0,261663,1607.0,3336,17.0
13042,2020-12-30,Dadra and Nagar Haveli and Daman and Diu,9,0.0,3364,1.0,2,0.0
13043,2020-12-30,Delhi,6122,-175.0,607494,850.0,10502,28.0
13044,2020-12-30,Goa,950,-5.0,49199,116.0,735,1.0
13045,2020-12-30,Gujarat,10021,-202.0,229143,999.0,4295,7.0
13046,2020-12-30,Haryana,3900,-140.0,254880,544.0,2892,10.0
13047,2020-12-30,Himachal Pradesh,3338,-342.0,50631,552.0,925,4.0
13048,2020-12-30,Jammu and Kashmir,3088,-69.0,115560,299.0,1879,4.0
13049,2020-12-30,Jharkhand,1604,22.0,112021,203.0,1025,5.0
13050,2020-12-30,Karnataka,11880,-686.0,893617,1344.0,12074,4.0
13051,2020-12-30,Kerala,65039,834.0,681397,5029.0,3014,24.0
13052,2020-12-30,Ladakh,209,12.0,9100,12.0,127,1.0
13053,2020-12-30,Madhya Pradesh,9595,-279.0,226904,1122.0,3582,10.0
13054,2020-12-30,Maharashtra,55672,-2622.0,1820021,5572.0,49373,68.0
13055,2020-12-30,Manipur,1222,-12.0,26521,43.0,353,5.0
13056,2020-12-30,Meghalaya,183,-16.0,13066,24.0,138,0.0
13057,2020-12-30,Mizoram,103,-11.0,4088,20.0,8,0.0
13058,2020-12-30,Nagaland,243,0.0,11595,6.0,79,0.0
13059,2020-12-30,Odisha,2358,-124.0,324775,383.0,1868,4.0
13060,2020-12-30,Puducherry,363,6.0,37074,34.0,633,2.0
13061,2020-12-30,Punjab,3837,-177.0,156719,377.0,5322,10.0
13062,2020-12-30,Rajasthan,10213,-529.0,293888,1149.0,2683,6.0
13063,2020-12-30,Sikkim,537,6.0,5201,13.0,126,0.0
13064,2020-12-30,Tamil Nadu,8747,-120.0,795293,1065.0,12092,12.0
13065,2020-12-30,Telengana,5878,-121.0,278523,592.0,1538,3.0
13066,2020-12-30,Tripura,138,-2.0,32735,14.0,385,0.0
13067,2020-12-30,Uttarakhand,5256,-255.0,83416,566.0,1495,6.0
13068,2020-12-30,Uttar Pradesh,14344,-366.0,561257,1369.0,8340,18.0
13069,2020-12-30,West Bengal,12788,-373.0,527272,1587.0,9655,30.0
13070,2020-12-31,Andaman and Nicobar Islands,59,-4.0,4820,9.0,62,0.0
13071,2020-12-31,Andhra Pradesh,3256,-127.0,871588,472.0,7104,4.0
13072,2020-12-31,Arunachal Pradesh,106,-9.0,16549,11.0,56,0.0
13073,2020-12-31,Assam,3258,-42.0,211838,115.0,1043,3.0
13074,2020-12-31,Bihar,4799,-141.0,245156,557.0,1393,4.0
13075,2020-12-31,Chandigarh,399,37.0,18967,30.0,316,0.0
13076,2020-12-31,Chhattisgarh,11939,-533.0,263251,1588.0,3350,14.0
13077,2020-12-31,Dadra and Nagar Haveli and Daman and Diu,9,0.0,3364,0.0,2,0.0
13078,2020-12-31,Delhi,5838,-284.0,608434,940.0,10523,21.0
13079,2020-12-31,Goa,931,-19.0,49313,114.0,737,2.0
13080,2020-12-31,Gujarat,9979,-42.0,229977,834.0,4302,7.0
13081,2020-12-31,Haryana,3799,-101.0,255356,476.0,2899,7.0
13082,2020-12-31,Himachal Pradesh,2796,-542.0,51387,756.0,931,6.0
13083,2020-12-31,Jammu and Kashmir,3034,-54.0,115830,270.0,1880,1.0
13084,2020-12-31,Jharkhand,1640,36.0,112206,185.0,1027,2.0
13085,2020-12-31,Karnataka,11629,-251.0,894834,1217.0,12081,7.0
13086,2020-12-31,Kerala,65572,533.0,687104,5707.0,3042,28.0
13087,2020-12-31,Ladakh,188,-21.0,9132,32.0,127,0.0
13088,2020-12-31,Madhya Pradesh,9387,-208.0,227965,1061.0,3595,13.0
13089,2020-12-31,Maharashtra,54206,-1466.0,1824934,4913.0,49463,90.0
13090,2020-12-31,Manipur,1182,-40.0,26601,80.0,354,1.0
13091,2020-12-31,Meghalaya,184,1.0,13085,19.0,139,1.0
13092,2020-12-31,Mizoram,105,2.0,4091,3.0,8,0.0
13093,2020-12-31,Nagaland,218,-25.0,11624,29.0,79,0.0
13094,2020-12-31,Odisha,2332,-26.0,325103,328.0,1871,3.0
13095,2020-12-31,Puducherry,363,0.0,37100,26.0,633,0.0
13096,2020-12-31,Punjab,3865,28.0,157043,324.0,5331,9.0
13097,2020-12-31,Rajasthan,9835,-378.0,295030,1142.0,2689,6.0
13098,2020-12-31,Sikkim,532,-5.0,5218,17.0,127,1.0
13099,2020-12-31,Tamil Nadu,8615,-132.0,796353,1060.0,12109,17.0
13100,2020-12-31,Telengana,5974,96.0,278839,316.0,1541,3.0
13101,2020-12-31,Tripura,128,-10.0,32751,16.0,385,0.0
13102,2020-12-31,Uttarakhand,4963,-293.0,84149,733.0,1504,9.0
13103,2020-12-31,Uttar Pradesh,14155,-189.0,562459,1202.0,8352,12.0
13104,2020-12-31,West Bengal,12381,-407.0,528829,1557.0,9683,28.0
13105,2020-12-31,Andaman and Nicobar Islands,59,-4.0,4820,9.0,62,0.0
13106,2020-12-31,Andhra Pradesh,3256,-127.0,871588,472.0,7104,4.0
13107,2020-12-31,Arunachal Pradesh,106,-9.0,16549,11.0,56,0.0
13108,2020-12-31,Assam,3258,-42.0,211838,115.0,1043,3.0
13109,2020-12-31,Bihar,4799,-141.0,245156,557.0,1393,4.0
13110,2020-12-31,Chandigarh,399,37.0,18967,30.0,316,0.0
13111,2020-12-31,Chhattisgarh,11939,-533.0,263251,1588.0,3350,14.0
13112,2020-12-31,Dadra and Nagar Haveli and Daman and Diu,9,0.0,3364,0.0,2,0.0
13113,2020-12-31,Delhi,5838,-284.0,608434,940.0,10523,21.0
13114,2020-12-31,Goa,931,-19.0,49313,114.0,737,2.0
13115,2020-12-31,Gujarat,9979,-42.0,229977,834.0,4302,7.0
13116,2020-12-31,Haryana,3799,-101.0,255356,476.0,2899,7.0
13117,2020-12-31,Himachal Pradesh,2796,-542.0,51387,756.0,931,6.0
13118,2020-12-31,Jammu and Kashmir,3034,-54.0,115830,270.0,1880,1.0
13119,2020-12-31,Jharkhand,1640,36.0,112206,185.0,1027,2.0
13120,2020-12-31,Karnataka,11629,-251.0,894834,1217.0,12081,7.0
13121,2020-12-31,Kerala,65572,533.0,687104,5707.0,3042,28.0
13122,2020-12-31,Ladakh,188,-21.0,9132,32.0,127,0.0
13123,2020-12-31,Madhya Pradesh,9387,-208.0,227965,1061.0,3595,13.0
13124,2020-12-31,Maharashtra,54206,-1466.0,1824934,4913.0,49463,90.0
13125,2020-12-31,Manipur,1182,-40.0,26601,80.0,354,1.0
13126,2020-12-31,Meghalaya,184,1.0,13085,19.0,139,1.0
13127,2020-12-31,Mizoram,105,2.0,4091,3.0,8,0.0
13128,2020-12-31,Nagaland,218,-25.0,11624,29.0,79,0.0
13129,2020-12-31,Odisha,2332,-26.0,325103,328.0,1871,3.0
13130,2020-12-31,Puducherry,363,0.0,37100,26.0,633,0.0
13131,2020-12-31,Punjab,3865,28.0,157043,324.0,5331,9.0
13132,2020-12-31,Rajasthan,9835,-378.0,295030,1142.0,2689,6.0
13133,2020-12-31,Sikkim,532,-5.0,5218,17.0,127,1.0
13134,2020-12-31,Tamil Nadu,8615,-132.0,796353,1060.0,12109,17.0
13135,2020-12-31,Telengana,5974,96.0,278839,316.0,1541,3.0
13136,2020-12-31,Tripura,128,-10.0,32751,16.0,385,0.0
13137,2020-12-31,Uttarakhand,4963,-293.0,84149,733.0,1504,9.0
13138,2020-12-31,Uttar Pradesh,14155,-189.0,562459,1202.0,8352,12.0
13139,2020-12-31,West Bengal,12381,-407.0,528829,1557.0,9683,28.0
13140,2020-12-31,Andaman and Nicobar Islands,59,-4.0,4820,9.0,62,0.0
13141,2020-12-31,Andhra Pradesh,3256,-127.0,871588,472.0,7104,4.0
13142,2020-12-31,Arunachal Pradesh,106,-9.0,16549,11.0,56,0.0
13143,2020-12-31,Assam,3258,-42.0,211838,115.0,1043,3.0
13144,2020-12-31,Bihar,4799,-141.0,245156,557.0,1393,4.0
